1,you 'll want things to work out 
1,is so rich with period minutiae it 's like dying and going to celluloid heaven 
1,an epic four-hour indian musical 
1,long and eventful 
1,happy 
0,like leafing through an album of photos accompanied by the sketchiest of captions . 
0,sequences boring 
1,extravagant 
1,giggling at the absurdities and inconsistencies is part of the fun . 
1,is well worthwhile . 
0,"murphy do the genial-rogue shtick to death , "
1,comic barbs 
0,tired of going where no man has gone before 
0,"nicolas cage is n't the first actor to lead a group of talented friends astray , and this movie wo n't create a ruffle in what is already an erratic career "
1,in the process comes out looking like something wholly original 
0,act weird 
1,from venice beach that was a deserved co-winner of the audience award for documentaries at the sundance film festival 
1,"innocent , childlike "
0,"jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder . "
1,certainly 
1,"fact , the best in recent memory "
0,like a travel-agency video 
0,about as overbearing and over-the-top as the family 
1,"steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb "
1,much better mother-daughter tale 
1,"( ramsay ) visually transforms the dreary expanse of dead-end distaste the characters inhabit into a poem of art , music and metaphor . "
1,"her pure fantasy character , melanie carmichael , with a massive infusion of old-fashioned hollywood magic "
1,the film to affirm love 's power to help people endure almost unimaginable horror 
0,"the good and different idea ( of middle-aged romance ) is not handled well and , except for the fine star performances , there is little else to recommend `` never again . '' "
0,"given how heavy-handed and portent-heavy it is , this could be the worst thing soderbergh has ever done . "
0,preachy and 
1,intermittently good time 
0,"the slapstick is labored , and the bigger setpieces flat "
0,is ( cattaneo ) sophomore slump 
0,of this alleged psychological thriller in search of purpose or even a plot 
1,is undoubtedly one of the finest films of the year . 
0,"we never truly come to care about the main characters and whether or not they 'll wind up together , and michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest "
0,a battle between bug-eye theater and dead-eye matinee . 
1,", introspective and entertaining "
1,give blade fans another look at wesley snipes ' iconic hero doing battle with dozens of bad guys -- at once 
0,cringe 
1,would force you to give it a millisecond of thought 
1,manages to instruct without reeking of research library dust . 
0,a wannabe comedy of manners about a brainy prep-school kid with a mrs. robinson complex 
1,"death to smoochy is often very funny , "
0,the delicate tightrope between farcical and loathsome 
1,this is the one . 
1,the emotional depth 
0,david spade as citizen kane ? 
0,manipulative and 
0,once a good idea that was followed by the bad idea to turn it into a movie 
1,sweet-tempered comedy 
1,"that hitchens ' obsession with kissinger is , at bottom , a sophisticated flower child 's desire to purge the world of the tooth and claw of human power "
0,such a tragedy 
0,you wo n't find anything to get excited about on this dvd . 
1,its execution and skill of its cast 
1,", the movie looks genuinely pretty . "
0,a devastating indictment of unbridled greed and materalism . 
0,aggressively silly 
1,"lee seems just as expectant of an adoring , wide-smiling reception . "
0,a smear 
1,a marvel 
1,", they go to a picture-perfect beach during sunset . "
0,a different movie -- sometimes tedious -- 
1,harrowing and uplifting 
0,like a sucker 
0,"is lightweight filmmaking , "
0,the movie is undone by a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads . 
1,found this a remarkable and novel concept 
1,zany mix 
0,steals so freely from other movies and 
1,dramatic enough to sustain interest 
0,nauseating 
1,"a timely look back at civil disobedience , anti-war movements and the power of strong voices . "
1,real filmmaker 's 
0,nothing in it to engage children emotionally 
1,"flows forwards and back , weaving themes among three strands which allow us to view events as if through a prism "
1,powerful drama 
1,splendid singing 
1,"your 20th outing shows off a lot of stamina and vitality , and get this "
0,a scrooge or two 
1,witty dialog between realistic characters 
0,paints an absurdly simplistic picture . 
1,sobering and powerful documentary 
1,style and mystification 
0,"is ) the comedy equivalent of saddam hussein , and i 'm just about ready to go to the u.n. and ask permission for a preemptive strike "
1,one of the year 's most enjoyable releases 
1,impressive and highly entertaining 
1,that so often end up on cinema screens 
1,"violent and a bit exploitative but also nicely done , morally alert and street-smart "
0,his cipherlike personality and bad behavior would play fine if the movie knew what to do with him 
1,"in a heartwarming , nonjudgmental kind of way "
0,is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals 
0,worst of all -- 
1,need movies like tim mccann 's revolution no. 9 . 
1,"has a delightfully dour , deadpan tone and stylistic consistency "
0,is an all-time low for kevin costner . 
1,of the most interesting writer/directors 
1,gut-busting 
1,"a story that zings all the way through with originality , humor and pathos "
1,"proves that director m. night shyamalan can weave an eerie spell and that mel gibson can gasp , shudder and even tremble without losing his machismo . "
1,"great performances , stylish cinematography and a gritty feel help make gangster no. 1 a worthwhile moviegoing experience . "
0,the superficial way it deals with its story 
1,", you still have to see this ! "
0,... irritating soul-searching garbage . 
1,the recording sessions are intriguing 
0,a contest to see who can out-bad-act the other 
0,were n't such a clever adaptation of the bard 's tragic play 
1,"a beautiful , timeless and universal tale of heated passions -- jealousy , betrayal , forgiveness and murder . "
1,"a touching , sophisticated film "
1,antwone fisher certainly does the trick of making us care about its protagonist and celebrate his victories 
1,fun in this cinematic sandbox 
0,the major problem 
0,"wildly overproduced , inadequately motivated every step of the way "
1,with wonderful performances that tug at your heart in ways that utterly transcend gender 
0,"a horrible , 99-minute "
0,well to cram earplugs 
1,gives gifts to grownups 
